N2O,PP2,PP7,AirT,WFPS25cm,NH4,NO3,Mean_DAF,Season__Spring,Season__Summer,Season__Winter,Vegetation__Others,N_rate__1,Clay__2,Clay__3,Sand__2,Sand__3,SOM__1
2.1300510741289598,0.0,2.265921108622454,11.8,0.4824404981234492,1.6099106006993977,2.7247243450223326,4.722953221644475,0,0,0,0,1,0,0,0,1,0
2.045298905591424,0.0,2.265921108622454,11.2,0.47275520015409334,1.6277749564837027,2.730643245286917,4.7318028369214575,0,0,0,0,1,0,0,0,1,0
2.230125323676733,0.0,2.265921108622454,11.6,0.47018399614446915,1.645260936898011,2.7349390343797633,4.740574822994295,0,0,0,0,1,0,0,0,1,0
2.1625634203520865,1.6714733033535532,2.6361960973342264,12.8,0.48964357672855674,1.6606001182299168,2.740134613891713,4.749270529961848,0,0,0,0,1,0,0,0,1,0
2.173937275304021,1.6714733033535532,1.6714733033535532,11.7,0.48232112715847686,1.6747084780617094,2.7456750903234943,4.757891273005756,0,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.0,1.6714733033535532,16.8,0.46552173522938955,1.6899533698823124,2.7532352078273106,4.7664383335842135,0,0,0,0,1,0,0,0,1,0
2.166176394228448,0.0,1.6714733033535532,18.6,0.4671029515562417,1.7070764703701053,2.760343618533273,4.774912960575186,0,0,0,0,1,0,0,0,1,0
2.1300510741289598,1.1908875647772805,2.0294631718735947,21.1,0.47332778377100676,1.723698128017736,2.7680016552156292,4.783316371371566,0,0,0,0,1,0,0,0,1,0
2.1300510741289598,1.4609379041156565,2.155244505095337,15.5,0.4705668691782009,1.736420810393859,2.774942262988703,4.791649752930709,0,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.7030975114131134,2.155244505095337,10.8,0.46167425172853643,1.7467865102519078,2.7799511156856616,4.799914262780603,0,0,0,0,1,0,0,0,1,0
2.2115327738747403,0.0,1.4609379041156565,9.4,0.45485404615716063,1.7566571969758549,2.7852728746762536,4.808111029984782,0,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.0,0.7030975114131134,15.6,0.43251072814792635,1.794334484362391,2.812922937815227,4.840242308167575,0,0,0,0,1,0,0,0,1,0
2.2201733055367168,0.0,0.0,17.5,0.43062802685281937,1.8029583602394836,2.821444836615403,4.848116364598481,0,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.0,0.0,16.5,0.44781788839553754,1.8127572970201584,2.8281923481620557,4.855928904335275,0,0,0,0,1,0,0,0,1,0
2.1899808289353944,1.3987168811184478,1.3987168811184478,13.5,0.4437696458642353,1.8209191627100794,2.8352753343393613,4.863680881139593,0,0,0,0,1,0,0,0,1,0
2.2003790373624263,1.3987168811184478,1.3987168811184478,16.7,0.43773452423265186,1.8284775341372677,2.842540125854663,4.871373226762748,0,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.0,1.3987168811184478,19.3,0.43595600074271895,1.8357235621827512,2.851785225829764,4.879006851617819,0,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.0,1.3987168811184478,17.3,0.4336862817013495,1.842703819408323,2.8599153568221802,4.886582645426277,0,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.0,1.3987168811184478,21.1,0.49042796782318687,1.8578010789118429,2.8668521043425197,4.894101477840304,0,0,0,0,1,0,0,0,1,0
1.8760641131289926,1.1908875647772805,3.0946722214088944,13.8,0.5588756692016259,1.9323512121510265,2.885514815356709,4.930870325627393,0,0,0,0,1,0,0,0,1,0
2.1946920400331664,0.0,1.6714733033535532,11.0,0.5497974858813104,1.981704669838677,2.9140672339446967,4.973279507552487,0,0,0,0,1,0,0,0,1,0
2.05641076189459,1.57069708411767,2.211565694606877,10.8,0.5755860764853373,1.990171707203029,2.918082089013085,4.980176086611547,0,0,0,0,1,0,0,0,1,0
1.922544360106364,1.6213664832993744,2.238579763018133,9.3,0.5822165714735315,1.9981058004819805,2.9208522495988074,4.987025428457122,0,0,0,0,1,0,0,0,1,0
2.0581685215015963,1.6213664832993744,2.579458966729223,8.4,0.5946738324829607,2.004985470485134,2.9241213887732065,4.993828175779875,0,0,0,0,1,0,0,0,1,0
2.268093928414547,1.6213664832993744,2.5982353350950036,6.7,0.5932078424085502,2.012748968904584,2.926384124677787,5.000584958242754,0,0,0,0,1,0,0,0,1,0
2.05739776712213,1.8050046959780757,2.6354795082673745,8.9,0.611625740718823,2.020280403136654,2.9289241387908285,5.0072963928307415,0,0,0,0,1,0,0,0,1,0
2.2574999287211304,1.8468787684491346,2.671386216730619,9.2,0.6227956737897558,2.0293434538009705,2.9305964007040726,5.01396308418893,0,0,0,0,1,0,0,0,1,0
2.217882922462801,1.9947003132247452,3.0106208860477417,4.9,0.6202362110725613,2.036592102657251,2.9324101323263307,5.020585624949423,0,0,0,0,1,0,0,0,1,0
2.3324343081880934,1.922787731634459,2.8027541365715076,2.5,0.6174607961651193,2.0433011494630575,2.9340251003652056,5.0271645960474665,0,0,0,0,1,0,0,0,1,0
1.8665443255990073,1.1085626195212777,2.9052603703899154,2.3,0.6322809055738247,2.049806607790351,2.9355405049181003,5.033700567027251,0,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.0,2.388762789235098,5.1,0.6267266238915722,2.0702099362316746,2.944822852845932,5.059425458265688,0,0,0,0,1,0,0,0,1,0
2.0142563537304454,0.0,1.6213664832993742,6.2,0.6214376181007268,2.073858108285489,2.947903864250047,5.065754593317335,0,0,0,0,1,0,0,0,1,0
2.137858552944953,4.054216771131322,4.158726821151369,6.7,0.7746146832737935,2.119577701068934,2.9489623123996047,5.090678001769792,0,0,0,0,1,0,0,0,1,0
2.3644284709576597,2.1540850846756014,4.189957726425047,4.7,0.7547307948891101,2.129735931077876,2.9486458022752937,5.096812990337308,0,0,0,0,1,0,0,0,1,0
2.416849382022156,1.1085626195212777,4.189957726425047,5.9,0.7420651782693325,2.138005099786468,2.949255571266776,5.1029105702054265,0,0,0,0,1,0,0,0,1,0
2.431030154278017,0.0,4.189957726425047,10.5,0.7473504336591916,2.1459767789897315,2.9506340134122664,5.1089711948171175,0,0,0,0,1,0,0,0,1,0
2.320789817249298,0.22314355131420976,4.193737306100135,10.4,0.7716105896841154,2.1575529625420704,2.9501042694822734,5.1149953094204985,0,0,0,0,1,0,0,0,1,0
2.0555263260570844,2.8909271591878647,4.339640918177444,3.5,0.7701573261016936,2.166833294234174,2.9498569595781254,5.120983351265121,0,0,0,0,1,0,0,0,1,0
1.6522383795189535,3.0596455992976437,3.3738261848660236,2.7,0.7740082614699151,2.1736491820927357,2.9504809527853126,5.126935749792416,0,0,0,0,1,0,0,0,1,0
2.324415995799542,1.8468787684491346,3.2339614622862416,8.5,0.7553040713511856,2.179644278837129,2.9521408748549036,5.1328529268205045,0,0,0,0,1,0,0,0,1,0
2.144816396341439,1.0224509277025458,3.150596984114906,5.4,0.7430475693722055,2.1842466156084615,2.954078683353877,5.1387352967235715,0,0,0,0,1,0,0,0,1,0
2.2655167799169558,0.0,3.150596984114906,2.4,0.7442307195055278,2.1894048606673535,2.955143845504964,5.144583266605995,0,0,0,0,1,0,0,0,1,0
2.508625346474479,1.9600947840472698,3.3826939100975957,-2.7,0.751769121265855,2.1933276608774093,2.9562052734996653,5.150397236471415,0,0,0,0,1,0,0,0,1,0
1.966920789425688,1.9947003132247452,3.3826939100975957,-1.0,0.7281384753181243,2.196524888166388,2.9576118868195036,5.156177599386914,0,0,0,0,1,0,0,0,1,0
1.949086054463042,0.22314355131420976,2.540814281726296,4.0,0.7142897085650245,2.1990830714878156,2.960004313630404,5.161924741642482,0,0,0,0,1,0,0,0,1,0
1.908114960065612,0.0,2.211565694606877,5.6,0.7101372882285482,2.201253339851993,2.962862224179603,5.167639042905921,0,0,0,0,1,0,0,0,1,0
1.9424623682595585,0.0,1.9947003132247452,8.5,0.7094377370667634,2.2045225489078546,2.965557097893373,5.173320876373351,0,0,0,0,1,0,0,0,1,0
3.0199966483873766,3.4735180432417816,3.653252276470785,3.5,0.7591812483264729,2.2240255349101994,2.9649041320421112,5.184588601219693,0,0,0,0,1,0,0,0,1,0
2.351186522018813,1.8050046959780757,3.6197972929264925,3.4,0.7108656128942776,2.246221915810769,2.968429625281942,5.206750173022546,0,0,0,0,1,0,0,0,1,0
2.492378438126704,1.8050046959780757,3.6197972929264925,-4.0,0.6805104235192188,2.2494022250125467,2.969434549711507,5.212214667494625,0,0,0,0,1,0,0,0,1,0
2.5919809694734894,0.0,3.5195728343974766,-7.2,0.6481904510491521,2.251949477025466,2.9704181065887134,5.217649463480582,0,0,0,0,1,0,0,0,1,0
2.4862998793355295,0.0,1.8050046959780757,-4.1,0.59042563190274,2.2541764760262217,2.971669165284192,5.22305488204749,0,0,0,0,1,0,0,0,1,0
2.404351747384909,0.0,1.8050046959780757,-1.5,0.597948840503269,2.2561486167267857,2.9731645779775153,5.2284312390838705,0,0,0,0,1,0,0,0,1,0
2.393318022502811,0.0,1.8050046959780757,-4.6,0.5899268397714044,2.2578497220283347,2.9746993237213326,5.233778845410465,0,0,0,0,1,0,0,0,1,0
2.3938115374004285,0.0,0.412109650826833,0.1,0.6843956056364451,2.2633852196236144,2.985594711674188,5.260096153727839,0,0,1,0,1,0,0,0,1,0
2.389752343865485,0.0,0.412109650826833,2.0,0.6908474384887253,2.264466732027272,2.988104909024152,5.2652775124698366,0,0,1,0,1,0,0,0,1,0
2.476502365632889,1.1908875647772805,1.33500106673234,8.2,0.6908474384887253,2.2644134373874274,2.992150315996836,5.270432163058501,0,0,1,0,1,0,0,0,1,0
2.1300510741289598,1.1908875647772805,1.33500106673234,3.0,0.6908474384887253,2.2648212301188706,2.9956168668948986,5.27556037942542,0,0,1,0,1,0,0,0,1,0
2.360890455460053,0.0,1.1908875647772805,-4.5,0.6908474384887253,2.2658914401325565,2.997634064003587,5.280662431309316,0,0,1,0,1,0,0,0,1,0
1.924647771718234,0.0,1.1908875647772805,-7.8,0.6908474384887253,2.2669837181268084,2.9991581983661804,5.285738584341177,0,0,1,0,1,0,0,0,1,0
2.0534696529837095,0.22314355131420976,1.264126727145683,-8.2,0.6908474384887253,2.268010211234257,3.00055243787417,5.290789100127245,0,0,1,0,1,0,0,0,1,0
2.5965224987722464,1.5151272329628591,1.922787731634459,-4.7,0.6908474384887253,2.26893823301961,3.002050372267136,5.295814236329918,0,0,1,0,1,0,0,0,1,0
2.485710785330567,1.7173950539391927,2.0930978681273213,-9.4,0.6908474384887253,2.2699011445661634,3.0032829949726674,5.300814246746624,0,0,1,0,1,0,0,0,1,0
2.031811503445521,0.9242589015233319,1.803358605071407,-8.6,0.6908474384887253,2.270793555052184,3.0045560790265378,5.305789381386738,0,0,1,0,1,0,0,0,1,0
2.7144693934727444,1.57069708411767,2.2648832258100344,-10.8,0.6908474384887253,2.271690636162906,3.0057109208379282,5.310739886546594,0,0,1,0,1,0,0,0,1,0
2.624515264246333,1.5173226235262949,2.2648832258100344,-5.4,0.6908474384887253,2.2724200690372434,3.0072340735236223,5.31566600488265,0,0,1,0,1,0,0,0,1,0
2.8356969135580012,0.0,2.2648832258100344,-6.9,0.6908474384887253,2.27321199650812,3.0086139967445975,5.320567975482857,0,0,1,0,1,0,0,0,1,0
2.202245256720979,2.124653884501384,2.8183982582710754,-7.1,0.6908474384887253,2.27396820800913,3.010012572984044,5.32544603393629,0,0,1,0,1,0,0,0,1,0
2.275457001610625,2.211565694606877,2.6539459421090092,-10.3,0.6908474384887253,2.2747527415782516,3.0112580229343995,5.330300412401088,0,0,1,0,1,0,0,0,1,0
2.078752636003351,1.264126727145683,2.6892071133007303,-5.1,0.6908474384887253,2.275415623023379,3.0126841747221627,5.335131339670753,0,0,1,0,1,0,0,0,1,0
1.9172692242344815,1.4586150226995167,2.771963526845863,-3.0,0.6908474384887253,2.275965720393183,3.014294671299036,5.339939041238856,0,0,1,0,1,0,0,0,1,0
2.3448577293678086,0.9242589015233319,2.5201129055226197,2.0,0.6908474384887253,2.2767352460662367,3.0162449428283393,5.344723739362192,0,0,1,0,1,0,0,0,1,0
1.9931671677560439,0.0,2.5201129055226197,0.4,0.6908474384887253,2.2803100357603685,3.017037692661325,5.349485653122436,0,0,1,0,1,0,0,0,1,0
1.9160544656398595,2.365559892155434,3.0946722214088944,0.0,0.6908474384887253,2.2835885966869522,3.0179708530766045,5.354224998486333,0,0,1,0,1,0,0,0,1,0
1.6767790217129461,3.0106208860477417,3.192942442841696,-0.1,0.6908474384887253,2.288708963266589,3.018049726220489,5.358941988364472,0,0,1,0,1,0,0,0,1,0
2.793744629529842,3.373826184866023,3.740997408376043,-4.2,0.6908474384887253,2.292806841334404,3.0181068356864915,5.363636832668679,0,0,1,0,1,0,0,0,1,0
1.8910770177998462,2.9851767596144745,3.7040143416982065,-11.2,0.6908474384887253,2.2957124302579843,3.018341449003,5.368309738368072,0,0,1,0,1,0,0,0,1,0
2.435843742605127,0.4054651081081644,3.672241812960913,-7.3,0.6908474384887253,2.298180908797037,3.0187528549325884,5.372960909543803,0,0,1,0,1,0,0,0,1,0
1.6621446539165057,1.1878434223960523,3.72255598047332,-4.2,0.6908474384887253,2.3006403031155473,3.019487520124805,5.377590547442544,0,0,1,0,1,0,0,0,1,0
2.178888309687639,1.4586150226995167,3.752792779857589,0.2,0.6908474384887253,2.3036235536071286,3.0203462489061943,5.382198850528739,0,0,1,0,1,0,0,0,1,0
2.135366006062396,0.8197798314933114,3.49620448524049,4.2,0.6908474384887253,2.307892384374671,3.0210542977793926,5.3867860145356445,0,0,1,0,1,0,0,0,1,0
2.098485751642388,0.22314355131420976,3.1608228934195837,0.2,0.6908474384887253,2.3111287914391925,3.021794386974254,5.391352232515226,0,0,1,0,1,0,0,0,1,0
2.1300510741289598,0.22314355131420976,1.6193882432872684,-8.5,0.6908474384887253,2.313517218956351,3.022459059712181,5.395897694886901,0,0,1,0,1,0,0,0,1,0
1.8501169129377542,0.0,1.5686159179138452,-9.8,0.6908474384887253,2.3154996400755707,3.0231234855498177,5.40042258948519,0,0,1,0,1,0,0,0,1,0
1.9700976508349008,2.154085084675602,2.316487998163037,-12.3,0.6752518916767156,2.318572805689317,3.0243146769431837,5.409411414053624,0,0,1,0,1,0,0,0,1,0
1.8568358849084907,2.0930978681273213,2.365559892155434,-16.3,0.6634733699762183,2.31973980589243,3.024796633190585,5.413875707182309,0,0,1,0,1,0,0,0,1,0
2.056217720267633,1.0224509277025458,2.365559892155434,-4.9,0.6500710477308719,2.3208631273162066,3.0258181213486437,5.418320158942733,0,0,1,0,1,0,0,0,1,0
2.735365593144314,1.57069708411767,2.6539459421090092,-4.2,0.6601713372160368,2.3219201600205643,3.0269729616032044,5.422744944923089,0,0,1,0,1,0,0,0,1,0
2.348322590988396,3.150596984114906,3.488902962081261,-16.7,0.688378295128657,2.3229154241672942,3.027628487550098,5.427150238391005,0,0,1,0,1,0,0,0,1,0
2.6217900921539448,3.0596455992976437,3.541828511401901,-20.7,0.6961347086233824,2.323802601226895,3.0281430729437715,5.43153621033426,0,0,1,0,1,0,0,0,1,0
2.25773759443111,1.1085626195212779,3.480932349681009,-13.9,0.6968091119677011,2.3246476157821174,3.0288745987568464,5.4359030295006,0,0,1,0,1,0,0,0,1,0
2.320347702693027,0.22314355131420976,3.3017453026904953,-10.1,0.6775477789469004,2.3254318078410092,3.0298065936376846,5.440250862436703,0,0,1,0,1,0,0,0,1,0
2.5649629951385586,0.22314355131420976,3.24376354037598,-0.4,0.6877053654385004,2.3287567088806105,3.0300907041779226,5.444579873526289,0,0,1,0,1,0,0,0,1,0
2.2041975927222284,2.688527534613346,3.6658666798048634,2.6,0.7453546235371447,2.3330672552152922,3.0303471557489514,5.448890225027411,0,0,1,0,1,0,0,0,1,0
2.1300510741289598,1.7173950539391927,3.139399623366404,-5.7,0.7193307002729937,2.350832347910154,3.0343595895281394,5.474369310328396,0,0,1,0,1,0,0,0,1,0
1.9871076933424854,1.3962446919730587,2.2905125117597764,-9.1,0.6922389218327193,2.3522808469932017,3.0351484003050992,5.4785534168509695,0,0,1,0,1,0,0,0,1,0
2.0555539746412994,0.412109650826833,0.5653138090500605,5.6,0.6254759615198802,2.4042934877696522,3.083177881251819,5.671603576291966,1,0,0,0,1,0,0,0,1,0
2.317391236591258,0.0,0.5653138090500605,5.4,0.6610711005501415,2.408495707319852,3.083924315784033,5.675040005790547,1,0,0,0,1,0,0,0,1,0
2.1300510741289598,1.4586150226995167,1.6213664832993742,-2.5,0.6861251938274253,2.412312748798553,3.08396574514838,5.678464666671911,1,0,0,0,1,0,0,0,1,0
2.357535503524047,3.150596984114906,3.17220341666977,-10.5,0.6821184330641443,2.4150333908737416,3.0839974683521234,5.681877639268151,1,0,0,0,1,0,0,0,1,0
2.2501634669942034,2.998229153752578,3.17220341666977,3.6,0.6961616371662729,2.418018080560369,3.0848607953101883,5.685279003091641,1,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.0,3.150596984114906,-7.6,0.6884060092050256,2.4222055506673383,3.088240440475122,5.695414224985685,1,0,0,0,1,0,0,0,1,0
2.1642674315591206,0.0,3.150596984114906,0.0,0.6770601184985283,2.4226541359657427,3.090141957124165,5.698769932832657,1,0,0,0,1,0,0,0,1,0
2.463666134924187,0.0,2.998229153752578,3.3,0.72712200438258,2.4246030597686765,3.0915643171637095,5.702114417555504,1,0,0,0,1,0,0,0,1,0
2.492389093662163,2.365559892155434,2.365559892155434,-0.1,0.7308428639414158,2.427909046546746,3.0943372015278845,5.70877001616724,1,0,0,0,1,0,0,0,1,0
2.0688124618856287,1.9947003132247452,2.739548868161581,1.5,0.7108931377620995,2.4293477795252802,3.0958782420619477,5.7120812774708964,1,0,0,0,1,0,0,0,1,0
2.1656095553146595,1.9242486522741338,2.803360380906535,-6.5,0.6900051231920257,2.4302989213589337,3.0971583494444332,5.715381610499553,1,0,0,0,1,0,0,0,1,0
2.237916427561911,0.7030975114131134,2.803360380906535,-6.8,0.6754578675963696,2.430993259277759,3.0984669597371295,5.718671087149952,1,0,0,0,1,0,0,0,1,0
1.9465997059340552,0.0,2.803360380906535,-5.4,0.6710852481895897,2.4315227505555903,3.099844915941729,5.72194977861165,1,0,0,0,1,0,0,0,1,0
2.2089610874000987,0.22314355131420976,2.8183982582710754,-6.2,0.6585230340124258,2.431915072027989,3.101299622820272,5.725217755376266,1,0,0,0,1,0,0,0,1,0
2.219377443949347,0.22314355131420976,2.1540850846756014,1.9,0.6553250943993215,2.43267054267112,3.1032512580410225,5.728475087246572,1,0,0,0,1,0,0,0,1,0
2.278947969226936,1.7173950539391927,2.4570214462984645,4.1,0.6724156385546237,2.432989739940111,3.105706902798372,5.731721843345443,1,0,0,0,1,0,0,0,1,0
2.2650530532486033,1.8855533485144158,2.061786606441115,1.0,0.723801181956159,2.429639769399578,3.1071024797922533,5.734958092124651,1,0,0,0,1,0,0,0,1,0
2.660761279784359,0.8197798314933114,1.958685340544036,2.5,0.6982833802673348,2.4290633707790104,3.1102011122104987,5.738183901373533,1,0,0,0,1,0,0,0,1,0
3.2433315785227883,0.22314355131420976,1.958685340544036,8.3,0.6887709328764796,2.427789588034219,3.1140842584391737,5.741399338227508,1,0,0,0,1,0,0,0,1,0
3.2433315785227883,0.0,1.958685340544036,7.0,0.6752429379853897,2.427823556640789,3.117196303807144,5.744604469176457,1,0,0,0,1,0,0,0,1,0
3.2433315785227883,1.5173226235262949,2.341805806147327,4.9,0.6685682964791665,2.4220785761119012,3.1196550887959753,5.7477993600729755,1,0,0,0,1,0,0,0,1,0
3.2433315785227883,1.5173226235262949,2.341805806147327,3.3,0.6966688319907022,2.4255019502303976,3.1207051336994893,5.750984076140496,1,0,0,0,1,0,0,0,1,0
3.2433315785227883,2.6539459421090092,2.9465420293632194,3.0,0.7049642234253333,2.429241532190724,3.1213659234493027,5.754158681981268,1,0,0,0,1,0,0,0,1,0
2.541038579868743,3.0233474405869645,3.1933528676371146,2.1,0.6879248560128426,2.4317707817106995,3.1228087907218725,5.757323241584231,1,0,0,0,1,0,0,0,1,0
2.471649088836291,1.9947003132247452,3.1830413718589847,4.4,0.6724484626480662,2.428599226693869,3.1241230696739066,5.760477818332746,1,0,0,0,1,0,0,0,1,0
2.441957143571899,0.0,3.1830413718589847,5.6,0.6623819696896995,2.4292427656407978,3.126885528148546,5.763622475012218,1,0,0,0,1,0,0,0,1,0
2.4649191526752037,0.0,3.1830413718589847,7.6,0.667903225988857,2.4289867921499706,3.130474988481334,5.766757273817589,1,0,0,0,1,0,0,0,1,0
2.3538266125944443,0.0,3.0233474405869645,8.0,0.6580892054265383,2.4228050680113147,3.1331914797094873,5.7698822763607245,1,0,0,0,1,0,0,0,1,0
2.5106882538268187,0.0,3.0233474405869645,12.2,0.6474824273411577,2.421337525300298,3.1380010711403306,5.772997543677674,1,0,0,0,1,0,0,0,1,0
2.276186222197857,0.0,1.9947003132247452,9.7,0.6415650058542062,2.4197358399091375,3.1429336485130284,5.776103136235827,1,0,0,0,1,0,0,0,1,0
2.42030086293702,0.5653138090500605,0.5653138090500605,13.7,0.6332854519648717,2.417377082149563,3.1487259843506212,5.7791991139409555,1,0,0,0,1,0,0,0,1,0
2.840354676905064,2.21046980408624,2.2905125117597764,8.3,0.6772498080244261,2.4080882384797544,3.147672454885793,5.785362461648624,1,0,0,0,1,0,0,0,1,0
2.3548721492264786,3.022860940942244,3.0708397460407966,-2.7,0.6808261792050939,2.4114481974198565,3.1487651574515176,5.788429948716486,1,0,0,0,1,0,0,0,1,0
2.302041683000621,2.6354795082673745,3.1280754605417043,0.4,0.6649169381297082,2.4140453374234565,3.150369335078492,5.791488055075306,1,0,0,0,1,0,0,0,1,0
2.3566396196184614,0.8197798314933114,3.1280754605417043,8.7,0.6479118543831066,2.408612636139566,3.1531442296340204,5.794536837924666,1,0,0,0,1,0,0,0,1,0
2.332521863364834,0.0,3.1280754605417043,10.3,0.637727633462781,2.409138736591567,3.1571818089536703,5.797576353942562,1,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.412109650826833,3.117064558721516,8.1,0.6341333286857039,2.4092257489225637,3.161405597713651,5.800606659291741,1,0,0,0,1,0,0,0,1,0
1.9993748673934106,0.412109650826833,3.1059310658520665,12.7,0.6226812357067306,2.400219206734522,3.1656136461308773,5.803627809625917,1,0,0,0,1,0,0,0,1,0
2.2404474878048797,0.0,2.6713862167306184,16.8,0.6152225858936811,2.390349694572132,3.1662918031135114,5.806639860095909,1,0,0,0,1,0,0,0,1,0
2.070240716168189,1.8855533485144158,2.124653884501384,9.2,0.623410416822145,2.391544147028738,3.1702662523911074,5.809642865355678,1,0,0,0,1,0,0,0,1,0
2.3624250086430054,1.8855533485144158,1.9600947840472698,6.1,0.6178306242745648,2.3852943959860915,3.1728271114862845,5.8126368795682835,1,0,0,0,1,0,0,0,1,0
2.4319116423291804,0.0,1.9600947840472698,9.4,0.6105192231517527,2.385642881508922,3.177115723796892,5.815621956411737,1,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.0,1.9600947840472698,8.5,0.6354071633991498,2.389392132441515,3.179546299395074,5.8185981490847825,1,0,0,0,1,0,0,0,1,0
2.3617802606810834,0.0,2.671386216730619,9.0,0.6142808440772979,2.3765005751941937,3.18813785688391,5.827473946998751,1,0,0,0,1,0,0,0,1,0
2.4462438349038385,0.412109650826833,2.238579763018133,13.4,0.642409175362278,2.38236659732619,3.1907589852986007,5.830415125589567,1,0,0,0,1,0,0,0,1,0
2.4914205423219227,2.238579763018133,2.847812143477369,11.8,0.6340615735917368,2.378255394076105,3.192317781443123,5.833347679010845,1,0,0,0,1,0,0,0,1,0
2.287525449951525,2.1826747963214883,2.847812143477369,6.7,0.6333787402987564,2.383157752525979,3.1940185467212006,5.83627165770228,1,0,0,0,1,0,0,0,1,0
2.3439698564200633,1.9947003132247452,3.1612467120315646,7.6,0.6737493379926486,2.374870126032006,3.1925249090527683,5.839187111662404,1,0,0,0,1,0,0,0,1,0
2.382239756018176,0.22314355131420976,2.341805806147327,12.7,0.6485768043233507,2.370295048562844,3.2075517084035523,5.853638230200579,1,0,0,0,1,0,0,0,1,0
2.0676657845845012,0.22314355131420976,2.341805806147327,20.2,0.6367379877705868,2.3582922320217423,3.2145719364131478,5.856503561673865,1,0,0,0,1,0,0,0,1,0
2.7304765636092694,0.22314355131420976,1.4586150226995167,20.7,0.6353764964346447,2.358433716099156,3.2218884822553013,5.859360706474645,1,0,0,0,1,0,0,0,1,0
2.4913173885390765,0.4054651081081644,1.0188473201992472,14.8,0.6351998602433669,2.453116144147893,3.2708617533293807,5.86220971125072,1,0,0,0,1,0,0,0,1,0
2.2328088555966805,0.22314355131420976,0.5596157879354227,17.7,0.681147646965796,2.570547810682393,3.328346793029321,5.123963979403259,1,0,0,0,1,0,0,0,1,0
2.289630488081297,0.412109650826833,0.8153648132841945,21.0,0.6744747026446412,2.669336538043966,3.381958461453277,5.1298987149230735,1,0,0,0,1,0,0,0,1,0
2.480511788721856,0.412109650826833,0.8153648132841945,19.8,0.7020276338555254,2.737218506397771,3.4117149113636134,5.135798437050262,1,0,0,0,1,0,0,0,1,0
2.6229032408877333,1.922787731634459,2.060513531794317,11.4,0.7087182129271241,2.7927923720568564,3.426147261969358,5.14166355650266,1,0,0,0,1,0,0,0,1,0
2.5061515032516444,3.0946722214088944,3.139399623366404,6.5,0.7689314587041751,2.821626177258882,3.431022362067382,5.147494476813453,1,0,0,0,1,0,0,0,1,0
2.300661499990766,3.356548629993273,3.5635996376871786,4.3,0.7506745759133462,2.8472988523457223,3.4382861764556876,5.153291594497779,1,0,0,0,1,0,0,0,1,0
2.226863495385224,2.598979106047848,3.5564902660681907,7.5,0.7388972213919944,2.874576726117433,3.4497887006663723,5.159055299214529,1,0,0,0,1,0,0,0,1,0
2.0771753002875997,0.0,3.5564902660681907,12.0,0.709997440790999,2.910125800134114,3.4695800981535116,5.1647859739235145,1,0,0,0,1,0,0,0,1,0
2.145485788326254,0.0,3.541828511401901,14.4,0.6856090785685592,2.9402367939192646,3.4889698911391713,5.170483995038151,1,0,0,0,1,0,0,0,1,0
2.251716231486361,0.8197798314933114,3.577947893406655,19.0,0.7005126093808219,2.9900377404332703,3.5106696823338903,5.176149732573829,1,0,0,0,1,0,0,0,1,0
2.585497756532772,1.9600947840472698,3.5493299891638506,21.6,0.7231160801304365,3.0194869342098203,3.525446430488805,5.181783550292085,1,0,0,0,1,0,0,0,1,0
2.5037808384880664,2.412335956953165,3.2140642678709783,16.5,0.7006306523951065,3.0312923524460715,3.5419367302781444,5.187385805840755,1,0,0,0,1,0,0,0,1,0
2.2947531237615957,1.8453002361560848,2.5201129055226197,14.1,0.6782483662868181,3.0293788260534793,3.553948339478318,5.19295685089021,1,0,0,0,1,0,0,0,1,0
2.199922187347719,0.0,2.5201129055226197,16.6,0.6626414470046362,3.0208038387230074,3.5696203827776594,5.198497031265826,1,0,0,0,1,0,0,0,1,0
2.261853157381333,0.0,2.5201129055226197,19.0,0.6433528840876003,3.00161424081768,3.5867251541600256,5.204006687076795,1,0,0,0,1,0,0,0,1,0
2.1300510741289598,0.0,2.5201129055226197,20.8,0.6475702155965789,3.017746815507389,3.5732397885478813,5.209486152841421,1,0,0,0,1,0,0,0,1,0
2.534698159547871,3.17220341666977,3.5269485869677157,22.2,0.6870740959856415,2.981893305240995,3.5735183207830254,5.214935757608986,1,0,0,0,1,0,0,0,1,0
2.6278714737948627,3.263849190510932,3.4493524235492026,19.5,0.701808278304795,2.95947873398405,3.5737027222202857,5.220355825078324,1,0,0,0,1,0,0,0,1,0
2.2284857524663932,0.0,3.263849190510932,20.1,0.6733347170958907,2.8792173335243767,3.5777671508167135,5.231108616854587,1,0,0,0,1,0,0,0,1,0
